Hello! Welcome to the world of QE Quality Control! Minimum area for a real peak: 40000. RT flexibility: 1. Blank can be this fraction of a sample: 10. S/N ratio: 5. Parts per million flexibility: 6. Processed on: 2020-09-04 14:10:15. 
"","Replicate.Name","Precursor.Ion.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","SNFlag","ppmFlag","areaminFlag","RT_ref","RTFlag","Blank.Area","Poo.Name","Fraction","BlankFlag","Flags","QC_area"
"118","170124_Smp_Vesicle9313_1","Glucose 1 phosphate",9.17,13192,0,"7358",5,NA,NA,"areaminFlag",13.1725,"RTFlag",148832,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"119","170124_Smp_Vesicle9313_2","Glucose 1 phosphate",15.76,21197,0,"11320",2.8,NA,NA,"areaminFlag",13.1725,"RTFlag",148832,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"120","170124_Smp_Vesicle9313_3","Glucose 1 phosphate",10.19,13036,0,"6983",3.9,NA,NA,"areaminFlag",13.1725,"RTFlag",148832,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"121","170124_Smp_Pro9312_A","Glucose 6 phosphate",14.19,113485536,11704152,"3003654",3.4,NA,NA,NA,13.885,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",113485536
"122","170124_Smp_Pro9312_B","Glucose 6 phosphate",14.2,127707688,2153446,"3095125",3.4,NA,NA,NA,13.885,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",127707688
"123","170124_Smp_Pro9312_C","Glucose 6 phosphate",14.36,57082052,11343566,"1720649",3.4,NA,NA,NA,13.885,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",57082052
"124","170124_Smp_Pro9313_A","Glucose 6 phosphate",14.36,14485748,0,"476456",3.1,NA,NA,NA,13.885,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",14485748
"125","170124_Smp_Pro9313_B","Glucose 6 phosphate",14.35,18956290,0,"564050",3.4,NA,NA,NA,13.885,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",18956290
"126","170124_Smp_Pro9313_C","Glucose 6 phosphate",14.35,2474369,0,"118647",3.1,NA,NA,NA,13.885,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",2474369
"127","170124_Smp_Vesicle9312_1","Glucose 6 phosphate",13.19,359785,0,"79845",3.4,NA,NA,NA,13.885,NA,148832,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"128","170124_Smp_Vesicle9312_2","Glucose 6 phosphate",14.33,28432,0,"16971",4.1,NA,NA,"areaminFlag",13.885,NA,148832,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","areaminFlag, BlankFlag",NA
"129","170124_Smp_Vesicle9312_3","Glucose 6 phosphate",13.14,315353,0,"72832",2.8,NA,NA,NA,13.885,NA,148832,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"130","170124_Smp_Vesicle9313_1","Glucose 6 phosphate",9.17,13192,0,"7358",5,NA,NA,"areaminFlag",13.885,"RTFlag",148832,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"131","170124_Smp_Vesicle9313_2","Glucose 6 phosphate",15.76,21197,0,"11320",2.8,NA,NA,"areaminFlag",13.885,"RTFlag",148832,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"132","170124_Smp_Vesicle9313_3","Glucose 6 phosphate",10.19,13036,0,"6983",3.9,NA,NA,"areaminFlag",13.885,"RTFlag",148832,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"133","170124_Smp_Pro9312_A","glycerol 3 phosphate",12.67,7921667,0,"565831",-0.5,NA,NA,NA,12.3925,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",7921667
"134","170124_Smp_Pro9312_B","glycerol 3 phosphate",12.71,8122946,0,"500714",-0.3,NA,NA,NA,12.3925,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",8122946
"135","170124_Smp_Pro9312_C","glycerol 3 phosphate",12.68,6156336,0,"401846",-0.3,NA,NA,NA,12.3925,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",6156336
"136","170124_Smp_Pro9313_A","glycerol 3 phosphate",12.68,5219545,0,"406322",-0.6,NA,NA,NA,12.3925,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",5219545
"137","170124_Smp_Pro9313_B","glycerol 3 phosphate",12.66,3167383,0,"246268",-0.4,NA,NA,NA,12.3925,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",3167383
"138","170124_Smp_Pro9313_C","glycerol 3 phosphate",12.68,816890,0,"114051",-0.4,NA,NA,NA,12.3925,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",816890
"139","170124_Smp_Vesicle9312_1","glycerol 3 phosphate",12.53,106869,0,"21873",-0.4,NA,NA,NA,12.3925,NA,28889,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"140","170124_Smp_Vesicle9312_2","glycerol 3 phosphate",7.39,10649,0,"5815",-5.1,NA,NA,"areaminFlag",12.3925,"RTFlag",28889,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"141","170124_Smp_Vesicle9312_3","glycerol 3 phosphate",12.39,80730,0,"26877",0.7,NA,NA,NA,12.3925,NA,28889,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"142","170124_Smp_Vesicle9313_1","glycerol 3 phosphate",12.62,18425,0,"14077",-0.4,NA,NA,"areaminFlag",12.3925,NA,28889,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","areaminFlag, BlankFlag",NA
"143","170124_Smp_Vesicle9313_2","glycerol 3 phosphate",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.3925,NA,28889,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"144","170124_Smp_Vesicle9313_3","glycerol 3 phosphate",NA,NA,NA,"#N/A",NA,NA,NA,NA,12.3925,NA,28889,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"145","170124_Smp_Pro9312_A","GMP",13.92,6383173,0,"742941",3.8,NA,NA,NA,13.7375,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",6383173
"146","170124_Smp_Pro9312_B","GMP",13.95,8355389,0,"1068188",3.6,NA,NA,NA,13.7375,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",8355389
"147","170124_Smp_Pro9312_C","GMP",13.92,3780260,0,"510278",3.7,NA,NA,NA,13.7375,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",3780260
"148","170124_Smp_Pro9313_A","GMP",13.94,1223490,0,"226602",3.9,NA,NA,NA,13.7375,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",1223490
"149","170124_Smp_Pro9313_B","GMP",13.9,849153,0,"144471",3.3,NA,NA,NA,13.7375,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",849153
"150","170124_Smp_Pro9313_C","GMP",13.98,220442,0,"73260",4.2,NA,NA,NA,13.7375,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",220442
"151","170124_Smp_Vesicle9312_1","GMP",14.88,37514,0,"35757",0.4,NA,NA,"areaminFlag",13.7375,"RTFlag",37473,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"152","170124_Smp_Vesicle9312_2","GMP",NA,NA,NA,"#N/A",NA,NA,NA,NA,13.7375,NA,37473,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC",NA,"",NA
"153","170124_Smp_Vesicle9312_3","GMP",15.49,30272,0,"27299",2,NA,NA,"areaminFlag",13.7375,"RTFlag",37473,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"154","170124_Smp_Vesicle9313_1","GMP",NA,NA,NA,"#N/A",NA,NA,NA,NA,13.7375,NA,37473,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC",NA,"",NA
"155","170124_Smp_Vesicle9313_2","GMP",15.56,21007,0,"12231",3.8,NA,NA,"areaminFlag",13.7375,"RTFlag",37473,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"156","170124_Smp_Vesicle9313_3","GMP",NA,NA,NA,"#N/A",NA,NA,NA,NA,13.7375,NA,37473,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC",NA,"",NA
"157","170124_Smp_Pro9312_A","Ketoglutaric Acid",12.56,8135780,3065198,"1015193",-2.2,"SNFlag",NA,NA,12.235,NA,1047439,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"158","170124_Smp_Pro9312_B","Ketoglutaric Acid",12.54,12558818,4266653,"1341237",-2,"SNFlag",NA,NA,12.235,NA,1047439,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"SNFlag, ",NA
"159","170124_Smp_Pro9312_C","Ketoglutaric Acid",12.57,9072811,3476949,"845703",-1.3,"SNFlag",NA,NA,12.235,NA,1047439,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"160","170124_Smp_Pro9313_A","Ketoglutaric Acid",12.56,24535646,3528759,"2659957",-2.3,NA,NA,NA,12.235,NA,1047439,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",24535646
"161","170124_Smp_Pro9313_B","Ketoglutaric Acid",12.54,20790172,2743266,"2221263",-2,NA,NA,NA,12.235,NA,1047439,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",20790172
"162","170124_Smp_Pro9313_C","Ketoglutaric Acid",12.54,7365193,3933238,"747134",-1.9,"SNFlag",NA,NA,12.235,NA,1047439,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"163","170124_Smp_Vesicle9312_1","Ketoglutaric Acid",12.24,1175976,3073130,"75451",5.3,"SNFlag",NA,NA,12.235,NA,445432,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"164","170124_Smp_Vesicle9312_2","Ketoglutaric Acid",12.18,285738,1953072,"42900",6.1,"SNFlag","ppmFlag",NA,12.235,NA,445432,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, ppmFlag, BlankFlag",NA
"165","170124_Smp_Vesicle9312_3","Ketoglutaric Acid",12.59,250897,1542987,"54368",7.1,"SNFlag","ppmFlag",NA,12.235,NA,445432,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, ppmFlag, BlankFlag",NA
"166","170124_Smp_Vesicle9313_1","Ketoglutaric Acid",10.67,868934,924884,"91874",5.6,"SNFlag",NA,NA,12.235,"RTFlag",445432,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, RTFlag, BlankFlag",NA
"167","170124_Smp_Vesicle9313_2","Ketoglutaric Acid",10.8,188536,1129071,"42468",6.2,"SNFlag","ppmFlag",NA,12.235,"RTFlag",445432,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, ppmFlag, RTFlag, BlankFlag",NA
"168","170124_Smp_Vesicle9313_3","Ketoglutaric Acid",10.88,405077,595916,"62385",6.3,"SNFlag","ppmFlag",NA,12.235,"RTFlag",445432,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, ppmFlag, RTFlag, BlankFlag",NA
"169","170124_Smp_Pro9312_A","L-Pyroglutamic acid ",7.27,111843816,15895754,"3282879",-3.4,NA,NA,NA,6.95,NA,7176556,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",111843816
"170","170124_Smp_Pro9312_B","L-Pyroglutamic acid ",7.22,132975832,20586244,"3925285",-3.3,NA,NA,NA,6.95,NA,7176556,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",132975832
"171","170124_Smp_Pro9312_C","L-Pyroglutamic acid ",7.27,128060048,16703794,"3804588",-3.3,NA,NA,NA,6.95,NA,7176556,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",128060048
"172","170124_Smp_Pro9313_A","L-Pyroglutamic acid ",7.25,76991448,32711646,"1967691",-3.5,"SNFlag",NA,NA,6.95,NA,7176556,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"SNFlag, ",NA
"173","170124_Smp_Pro9313_B","L-Pyroglutamic acid ",7.24,57747528,18098592,"1294825",-3.5,"SNFlag",NA,NA,6.95,NA,7176556,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"174","170124_Smp_Pro9313_C","L-Pyroglutamic acid ",7.22,37617328,18143050,"918872",-3.6,"SNFlag",NA,NA,6.95,NA,7176556,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"175","170124_Smp_Vesicle9312_1","L-Pyroglutamic acid ",7.86,2942141,6940604,"87310",-3.7,"SNFlag",NA,NA,6.95,NA,10892735,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"176","170124_Smp_Vesicle9312_2","L-Pyroglutamic acid ",7.91,1768089,9520378,"82602",-3.7,"SNFlag",NA,NA,6.95,NA,10892735,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"177","170124_Smp_Vesicle9312_3","L-Pyroglutamic acid ",8.1,4503851,16079437,"79423",-3.3,"SNFlag",NA,NA,6.95,"RTFlag",10892735,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, RTFlag, BlankFlag",NA
"178","170124_Smp_Vesicle9313_1","L-Pyroglutamic acid ",7.83,1950826,6483803,"67913",-3.7,"SNFlag",NA,NA,6.95,NA,10892735,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"179","170124_Smp_Vesicle9313_2","L-Pyroglutamic acid ",7.89,7251379,15254820,"107213",-3.4,"SNFlag",NA,NA,6.95,NA,10892735,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"180","170124_Smp_Vesicle9313_3","L-Pyroglutamic acid ",8.05,1658329,6093178,"65920",-3.6,"SNFlag",NA,NA,6.95,"RTFlag",10892735,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, RTFlag, BlankFlag",NA
"181","170124_Smp_Pro9312_A","Malic Acid",13.09,646177,2584411,"84825",-1.4,"SNFlag",NA,NA,12.885,NA,5875395,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"182","170124_Smp_Pro9312_B","Malic Acid",13.2,2214584,1252469,"273547",1.2,"SNFlag",NA,NA,12.885,NA,5875395,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"183","170124_Smp_Pro9312_C","Malic Acid",13.2,2321416,2140014,"182250",-1.6,"SNFlag",NA,NA,12.885,NA,5875395,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"184","170124_Smp_Pro9313_A","Malic Acid",13.17,5829547,2966747,"453349",-3.7,"SNFlag",NA,NA,12.885,NA,5875395,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"185","170124_Smp_Pro9313_B","Malic Acid",13.17,1314315,1704620,"178973",-3,"SNFlag",NA,NA,12.885,NA,5875395,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"186","170124_Smp_Pro9313_C","Malic Acid",13.2,3960378,2066060,"223416",-0.2,"SNFlag",NA,NA,12.885,NA,5875395,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"187","170124_Smp_Vesicle9312_1","Malic Acid",12.97,3779016,895626,"368662",-3.3,"SNFlag",NA,NA,12.885,NA,6087176,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"188","170124_Smp_Vesicle9312_2","Malic Acid",13,2597158,1219336,"278098",-3.1,"SNFlag",NA,NA,12.885,NA,6087176,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"189","170124_Smp_Vesicle9312_3","Malic Acid",12.92,3387973,1749492,"499391",-4,"SNFlag",NA,NA,12.885,NA,6087176,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"190","170124_Smp_Vesicle9313_1","Malic Acid",13.09,2514518,748465,"185572",-1.2,"SNFlag",NA,NA,12.885,NA,6087176,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"191","170124_Smp_Vesicle9313_2","Malic Acid",12.97,1051983,991002,"233492",-3.6,"SNFlag",NA,NA,12.885,NA,6087176,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"192","170124_Smp_Vesicle9313_3","Malic Acid",12.98,1984373,1524878,"128813",-1.5,"SNFlag",NA,NA,12.885,NA,6087176,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"193","170124_Smp_Pro9312_A","NAD",12.09,9497255,0,"837495",3.6,NA,NA,NA,11.8375,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",9497255
"194","170124_Smp_Pro9312_B","NAD",12.07,10876888,0,"974355",3.8,NA,NA,NA,11.8375,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",10876888
"195","170124_Smp_Pro9312_C","NAD",12.06,10343973,0,"1069491",3.8,NA,NA,NA,11.8375,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",10343973
"196","170124_Smp_Pro9313_A","NAD",12.07,10573458,0,"1091064",3.6,NA,NA,NA,11.8375,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",10573458
"197","170124_Smp_Pro9313_B","NAD",12.06,6620050,0,"594870",3.6,NA,NA,NA,11.8375,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",6620050
"198","170124_Smp_Pro9313_C","NAD",12.09,3181338,0,"314490",3.2,NA,NA,NA,11.8375,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",3181338
"199","170124_Smp_Vesicle9312_1","NAD",12.15,16423,0,"14887",0.8,NA,NA,"areaminFlag",11.8375,NA,22519,NA,"HILIC","BlankFlag","areaminFlag, BlankFlag",NA
"200","170124_Smp_Vesicle9312_2","NAD",11.93,15878,0,"14643",-1.5,NA,NA,"areaminFlag",11.8375,NA,22519,NA,"HILIC","BlankFlag","areaminFlag, BlankFlag",NA
"201","170124_Smp_Vesicle9312_3","NAD",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.8375,NA,22519,NA,"HILIC",NA,"",NA
"202","170124_Smp_Vesicle9313_1","NAD",11.29,18376,0,"16833",-1.1,NA,NA,"areaminFlag",11.8375,NA,22519,NA,"HILIC","BlankFlag","areaminFlag, BlankFlag",NA
"203","170124_Smp_Vesicle9313_2","NAD",12.39,15210,0,"11481",2.4,NA,NA,"areaminFlag",11.8375,NA,22519,NA,"HILIC","BlankFlag","areaminFlag, BlankFlag",NA
"204","170124_Smp_Vesicle9313_3","NAD",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.8375,NA,22519,NA,"HILIC",NA,"",NA
"205","170124_Smp_Pro9312_A","NADP",16.17,429470,0,"34114",1.5,NA,NA,NA,14.765,"RTFlag",0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"RTFlag, ",NA
"206","170124_Smp_Pro9312_B","NADP",15.54,1119690,0,"45769",3.1,NA,NA,NA,14.765,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",1119690
"207","170124_Smp_Pro9312_C","NADP",15.93,2105205,0,"88621",2.1,NA,NA,NA,14.765,"RTFlag",0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"RTFlag, ",NA
"208","170124_Smp_Pro9313_A","NADP",15.15,3548209,0,"87922",3,NA,NA,NA,14.765,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",3548209
"209","170124_Smp_Pro9313_B","NADP",15.81,1374011,0,"74979",2.7,NA,NA,NA,14.765,"RTFlag",0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"RTFlag, ",NA
"210","170124_Smp_Pro9313_C","NADP",16.63,177501,0,"24921",1.4,NA,NA,NA,14.765,"RTFlag",0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"RTFlag, ",NA
"211","170124_Smp_Vesicle9312_1","NADP",NA,NA,NA,"#N/A",NA,NA,NA,NA,14.765,NA,29677,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC",NA,"",NA
"212","170124_Smp_Vesicle9312_2","NADP",NA,NA,NA,"#N/A",NA,NA,NA,NA,14.765,NA,29677,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC",NA,"",NA
"213","170124_Smp_Vesicle9312_3","NADP",15.01,23655,0,"20238",15.5,NA,"ppmFlag","areaminFlag",14.765,NA,29677,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","ppmFlag, areaminFlag, BlankFlag",NA
"214","170124_Smp_Vesicle9313_1","NADP",12.62,21612,0,"16513",10.4,NA,"ppmFlag","areaminFlag",14.765,"RTFlag",29677,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"215","170124_Smp_Vesicle9313_2","NADP",NA,NA,NA,"#N/A",NA,NA,NA,NA,14.765,NA,29677,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC",NA,"",NA
"216","170124_Smp_Vesicle9313_3","NADP",11.52,19422,0,"15722",7.9,NA,"ppmFlag","areaminFlag",14.765,"RTFlag",29677,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"217","170124_Smp_Pro9312_A","Orotic Acid",7.14,1092654,1334927,"51833",-1.5,"SNFlag",NA,NA,6.365,NA,585996,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"218","170124_Smp_Pro9312_B","Orotic Acid",6.83,6371581,24800,"192360",-1.3,NA,NA,NA,6.365,NA,585996,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",6371581
"219","170124_Smp_Pro9312_C","Orotic Acid",6.81,1753592,0,"68444",-1.3,NA,NA,NA,6.365,NA,585996,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","BlankFlag",NA
"220","170124_Smp_Pro9313_A","Orotic Acid",7.47,965607,1462322,"52512",-1.7,"SNFlag",NA,NA,6.365,"RTFlag",585996,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, RTFlag, BlankFlag",NA
"221","170124_Smp_Pro9313_B","Orotic Acid",6.88,1614521,994647,"68349",-1.7,"SNFlag",NA,NA,6.365,NA,585996,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"222","170124_Smp_Pro9313_C","Orotic Acid",7.42,384804,1005940,"47385",-1.9,"SNFlag",NA,NA,6.365,"RTFlag",585996,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, RTFlag, BlankFlag",NA
"223","170124_Smp_Vesicle9312_1","Orotic Acid",18.6,866738,58885,"95732",-1.7,NA,NA,NA,6.365,"RTFlag",493672,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"224","170124_Smp_Vesicle9312_2","Orotic Acid",22.09,1251310,119948,"120953",-1.5,NA,NA,NA,6.365,"RTFlag",493672,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"225","170124_Smp_Vesicle9312_3","Orotic Acid",4.19,8791,0,"7423",-1.7,NA,NA,"areaminFlag",6.365,"RTFlag",493672,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"226","170124_Smp_Vesicle9313_1","Orotic Acid",20.97,880670,155869,"93600",-1.6,NA,NA,NA,6.365,"RTFlag",493672,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"227","170124_Smp_Vesicle9313_2","Orotic Acid",22.13,683582,292672,"93949",-1.6,"SNFlag",NA,NA,6.365,"RTFlag",493672,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, RTFlag, BlankFlag",NA
"228","170124_Smp_Vesicle9313_3","Orotic Acid",21.48,643301,630414,"82502",-1.4,"SNFlag",NA,NA,6.365,"RTFlag",493672,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, RTFlag, BlankFlag",NA
"229","170124_Smp_Pro9312_A","Oxalic Acid",14.85,3799454,310218,"154262",-6.4,NA,"ppmFlag",NA,14.4325,NA,4068626,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","ppmFlag, BlankFlag",NA
"230","170124_Smp_Pro9312_B","Oxalic Acid",14.97,3846401,0,"153230",-6.3,NA,"ppmFlag",NA,14.4325,NA,4068626,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","ppmFlag, BlankFlag",NA
"231","170124_Smp_Pro9312_C","Oxalic Acid",14.91,4811402,0,"204122",-6.5,NA,"ppmFlag",NA,14.4325,NA,4068626,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","ppmFlag, BlankFlag",NA
"232","170124_Smp_Pro9313_A","Oxalic Acid",14.91,4284543,0,"180112",-6.5,NA,"ppmFlag",NA,14.4325,NA,4068626,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","ppmFlag, BlankFlag",NA
"233","170124_Smp_Pro9313_B","Oxalic Acid",14.97,3138377,118861,"152455",-6.5,NA,"ppmFlag",NA,14.4325,NA,4068626,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","ppmFlag, BlankFlag",NA
"234","170124_Smp_Pro9313_C","Oxalic Acid",14.91,2476908,0,"122169",-6.7,NA,"ppmFlag",NA,14.4325,NA,4068626,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","ppmFlag, BlankFlag",NA
