Hello! Welcome to the world of QE Quality Control! Minimum area for a real peak: 5000. RT flexibility: 0.2. Blank can be this fraction of a sample: 10. S/N ratio: 5. Parts per million flexibility: 4. Processed on: 2020-09-04 14:10:16. 
"","Replicate.Name","Precursor.Ion.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","SNFlag","ppmFlag","areaminFlag","RT_ref","RTFlag","Blank.Area","Poo.Name","Fraction","BlankFlag","Flags","QC_area"
"117","170128_Smp_Vesicle9312_3","Pyridoxal Phosphate",0.75,8546,0,"11747",4.5,NA,"ppmFlag",NA,0.795,NA,47524,"170128_Poo_Jan25_AqExtracts_FS_1","RPAq","BlankFlag","ppmFlag, BlankFlag",NA
"118","170128_Smp_Vesicle9313_1","Pyridoxal Phosphate",0.77,48080,0,"28401",10.2,NA,"ppmFlag",NA,0.795,NA,47524,"170128_Poo_Jan25_AqExtracts_FS_1","RPAq","BlankFlag","ppmFlag, BlankFlag",NA
"119","170128_Smp_Vesicle9313_2","Pyridoxal Phosphate",0.72,19602,0,"25566",8.2,NA,"ppmFlag",NA,0.795,NA,47524,"170128_Poo_Jan25_AqExtracts_FS_1","RPAq","BlankFlag","ppmFlag, BlankFlag",NA
"120","170128_Smp_Vesicle9313_3","Pyridoxal Phosphate",0.78,57239,0,"18883",11.2,NA,"ppmFlag",NA,0.795,NA,47524,"170128_Poo_Jan25_AqExtracts_FS_1","RPAq","BlankFlag","ppmFlag, BlankFlag",NA
"121","170128_Smp_Pro9312_A","Retinoic Acid",11.32,35078,0,"13740",-1.3,NA,NA,NA,11.8225,"RTFlag",46491,"170128_Poo_Jan24_AqExtracts_FS_3","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"122","170128_Smp_Pro9312_B","Retinoic Acid",11.3,43146,0,"14582",-1,NA,NA,NA,11.8225,"RTFlag",46491,"170128_Poo_Jan24_AqExtracts_FS_3","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"123","170128_Smp_Pro9312_C","Retinoic Acid",11.3,49361,0,"13809",-1.3,NA,NA,NA,11.8225,"RTFlag",46491,"170128_Poo_Jan24_AqExtracts_FS_3","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"124","170128_Smp_Pro9313_A","Retinoic Acid",11.78,24402,0,"9510",-1,NA,NA,NA,11.8225,NA,46491,"170128_Poo_Jan24_AqExtracts_FS_3","RPAq","BlankFlag","BlankFlag",NA
"125","170128_Smp_Pro9313_B","Retinoic Acid",11.78,23326,0,"11962",-0.7,NA,NA,NA,11.8225,NA,46491,"170128_Poo_Jan24_AqExtracts_FS_3","RPAq","BlankFlag","BlankFlag",NA
"126","170128_Smp_Pro9313_C","Retinoic Acid",11.31,50168,0,"18136",-0.8,NA,NA,NA,11.8225,"RTFlag",46491,"170128_Poo_Jan24_AqExtracts_FS_3","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"127","170128_Smp_Vesicle9312_1","Retinoic Acid",11.31,49465,0,"15401",-1,NA,NA,NA,11.8225,"RTFlag",50157,"170128_Poo_Jan25_AqExtracts_FS_1","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"128","170128_Smp_Vesicle9312_2","Retinoic Acid",11.3,47903,0,"16885",-1,NA,NA,NA,11.8225,"RTFlag",50157,"170128_Poo_Jan25_AqExtracts_FS_1","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"129","170128_Smp_Vesicle9312_3","Retinoic Acid",11.3,53945,0,"15316",-0.7,NA,NA,NA,11.8225,"RTFlag",50157,"170128_Poo_Jan25_AqExtracts_FS_1","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"130","170128_Smp_Vesicle9313_1","Retinoic Acid",11.3,45354,0,"17301",-0.7,NA,NA,NA,11.8225,"RTFlag",50157,"170128_Poo_Jan25_AqExtracts_FS_1","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"131","170128_Smp_Vesicle9313_2","Retinoic Acid",11.31,50698,0,"14415",-1,NA,NA,NA,11.8225,"RTFlag",50157,"170128_Poo_Jan25_AqExtracts_FS_1","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"132","170128_Smp_Vesicle9313_3","Retinoic Acid",11.3,42328,0,"16338",-0.9,NA,NA,NA,11.8225,"RTFlag",50157,"170128_Poo_Jan25_AqExtracts_FS_1","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"133","170128_Smp_Pro9312_A","Tryptophan",1.95,21032652,310279,"5749791",-1.6,NA,NA,NA,1.93,NA,96480,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"",21032652
"134","170128_Smp_Pro9312_B","Tryptophan",1.95,21729066,252792,"5839806",-1.1,NA,NA,NA,1.93,NA,96480,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"",21729066
"135","170128_Smp_Pro9312_C","Tryptophan",1.95,14581988,44262,"3919472",-1.5,NA,NA,NA,1.93,NA,96480,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"",14581988
"136","170128_Smp_Pro9313_A","Tryptophan",1.95,28261356,283322,"7526733",-1.6,NA,NA,NA,1.93,NA,96480,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"",28261356
"137","170128_Smp_Pro9313_B","Tryptophan",1.95,82280736,819414,"22288492",-1.7,NA,NA,NA,1.93,NA,96480,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"",82280736
"138","170128_Smp_Pro9313_C","Tryptophan",1.95,9541563,23288,"2477322",-1.4,NA,NA,NA,1.93,NA,96480,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"",9541563
"139","170128_Smp_Vesicle9312_1","Tryptophan",1.93,19023,0,"9938",-0.9,NA,NA,NA,1.93,NA,41821,NA,"RPAq","BlankFlag","BlankFlag",NA
"140","170128_Smp_Vesicle9312_2","Tryptophan",1.95,443370,0,"129122",-1.2,NA,NA,NA,1.93,NA,41821,NA,"RPAq",NA,"",443370
"141","170128_Smp_Vesicle9312_3","Tryptophan",1.93,50356,0,"18818",-1.2,NA,NA,NA,1.93,NA,41821,NA,"RPAq","BlankFlag","BlankFlag",NA
"142","170128_Smp_Vesicle9313_1","Tryptophan",1.94,34540,0,"20051",-0.9,NA,NA,NA,1.93,NA,41821,NA,"RPAq","BlankFlag","BlankFlag",NA
"143","170128_Smp_Vesicle9313_2","Tryptophan",1.96,12270,0,"6873",-0.9,NA,NA,NA,1.93,NA,41821,NA,"RPAq","BlankFlag","BlankFlag",NA
"144","170128_Smp_Vesicle9313_3","Tryptophan",1.95,22128,0,"13469",-0.9,NA,NA,NA,1.93,NA,41821,NA,"RPAq","BlankFlag","BlankFlag",NA
"145","170128_Smp_Pro9312_A","Vanillin",4.32,581040,165744,"176232",-2.4,"SNFlag",NA,NA,4.295,NA,568789,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","SNFlag, BlankFlag",NA
"146","170128_Smp_Pro9312_B","Vanillin",4.32,623422,191360,"198141",-2.3,"SNFlag",NA,NA,4.295,NA,568789,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","SNFlag, BlankFlag",NA
"147","170128_Smp_Pro9312_C","Vanillin",4.31,438151,116248,"103028",-2.5,"SNFlag",NA,NA,4.295,NA,568789,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","SNFlag, BlankFlag",NA
"148","170128_Smp_Pro9313_A","Vanillin",4.31,537254,99251,"187578",-2.3,NA,NA,NA,4.295,NA,568789,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","BlankFlag",NA
"149","170128_Smp_Pro9313_B","Vanillin",4.28,2443947,360681,"559446",-2.7,NA,NA,NA,4.295,NA,568789,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","BlankFlag",NA
"150","170128_Smp_Pro9313_C","Vanillin",4.31,966400,133686,"213562",-2.8,NA,NA,NA,4.295,NA,568789,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","BlankFlag",NA
"151","170128_Smp_Vesicle9312_1","Vanillin",4.31,167113,115539,"55647",-2,"SNFlag",NA,NA,4.295,NA,260415,"170128_Poo_Jan25_AqExtracts_FS_2","RPAq","BlankFlag","SNFlag, BlankFlag",NA
"152","170128_Smp_Vesicle9312_2","Vanillin",4.3,218787,55936,"31332",-2.5,"SNFlag",NA,NA,4.295,NA,260415,"170128_Poo_Jan25_AqExtracts_FS_2","RPAq","BlankFlag","SNFlag, BlankFlag",NA
"153","170128_Smp_Vesicle9312_3","Vanillin",4.29,158436,124504,"48579",-2.3,"SNFlag",NA,NA,4.295,NA,260415,"170128_Poo_Jan25_AqExtracts_FS_2","RPAq","BlankFlag","SNFlag, BlankFlag",NA
"154","170128_Smp_Vesicle9313_1","Vanillin",4.29,218931,44685,"54406",-2.2,"SNFlag",NA,NA,4.295,NA,260415,"170128_Poo_Jan25_AqExtracts_FS_2","RPAq","BlankFlag","SNFlag, BlankFlag",NA
"155","170128_Smp_Vesicle9313_2","Vanillin",4.3,204787,61785,"31124",-2.2,"SNFlag",NA,NA,4.295,NA,260415,"170128_Poo_Jan25_AqExtracts_FS_2","RPAq","BlankFlag","SNFlag, BlankFlag",NA
"156","170128_Smp_Vesicle9313_3","Vanillin",4.29,97983,112895,"25852",-2.4,"SNFlag",NA,NA,4.295,NA,260415,"170128_Poo_Jan25_AqExtracts_FS_2","RPAq","BlankFlag","SNFlag, BlankFlag",NA
"157","170128_Smp_Pro9312_A","Vitamin B2",4.27,3255,0,"3701",-0.2,NA,NA,"areaminFlag",4.26,NA,0,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"areaminFlag, ",NA
"158","170128_Smp_Pro9312_B","Vitamin B2",4.26,12156,0,"6732",0.1,NA,NA,NA,4.26,NA,0,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"",12156
"159","170128_Smp_Pro9312_C","Vitamin B2",4.27,11621,0,"9613",-0.4,NA,NA,NA,4.26,NA,0,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"",11621
"160","170128_Smp_Pro9313_A","Vitamin B2",4.26,33644,0,"14447",-0.1,NA,NA,NA,4.26,NA,0,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"",33644
"161","170128_Smp_Pro9313_B","Vitamin B2",4.26,48704,0,"31518",0.1,NA,NA,NA,4.26,NA,0,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"",48704
"162","170128_Smp_Pro9313_C","Vitamin B2",4.26,1046,0,"1625",-0.5,NA,NA,"areaminFlag",4.26,NA,0,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"areaminFlag, ",NA
"163","170128_Smp_Vesicle9312_1","Vitamin B2",4.27,3650,0,"4164",0.4,NA,NA,"areaminFlag",4.26,NA,1357,NA,"RPAq","BlankFlag","areaminFlag, BlankFlag",NA
"164","170128_Smp_Vesicle9312_2","Vitamin B2",5.12,605,0,"859",-7.2,NA,"ppmFlag","areaminFlag",4.26,"RTFlag",1357,NA,"RPAq","BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"165","170128_Smp_Vesicle9312_3","Vitamin B2",4.25,1953,0,"2228",-0.4,NA,NA,"areaminFlag",4.26,NA,1357,NA,"RPAq","BlankFlag","areaminFlag, BlankFlag",NA
"166","170128_Smp_Vesicle9313_1","Vitamin B2",8.89,615,0,"1513",5.3,NA,"ppmFlag","areaminFlag",4.26,"RTFlag",1357,NA,"RPAq","BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"167","170128_Smp_Vesicle9313_2","Vitamin B2",4.53,824,0,"1758",-0.8,NA,NA,"areaminFlag",4.26,"RTFlag",1357,NA,"RPAq","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"168","170128_Smp_Vesicle9313_3","Vitamin B2",10.99,766,0,"1424",10,NA,"ppmFlag","areaminFlag",4.26,"RTFlag",1357,NA,"RPAq","BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"169","170128_Smp_Pro9312_A","Vitamin B3",0.9,5770249,557294,"3732056",-1.8,NA,NA,NA,0.84,NA,274819,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"",5770249
"170","170128_Smp_Pro9312_B","Vitamin B3",0.91,9538957,497205,"6374705",-1.8,NA,NA,NA,0.84,NA,274819,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"",9538957
"171","170128_Smp_Pro9312_C","Vitamin B3",0.91,3640019,469202,"2443198",-2,NA,NA,NA,0.84,NA,274819,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"",3640019
"172","170128_Smp_Pro9313_A","Vitamin B3",0.91,2030706,502274,"1273903",-1.9,"SNFlag",NA,NA,0.84,NA,274819,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","SNFlag, BlankFlag",NA
"173","170128_Smp_Pro9313_B","Vitamin B3",0.9,13387152,4145507,"8843851",-1.1,"SNFlag",NA,NA,0.84,NA,274819,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"SNFlag, ",NA
"174","170128_Smp_Pro9313_C","Vitamin B3",0.91,966839,0,"471017",-1.3,NA,NA,NA,0.84,NA,274819,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","BlankFlag",NA
"175","170128_Smp_Vesicle9312_1","Vitamin B3",0.91,277306,66460,"79356",-1.4,"SNFlag",NA,NA,0.84,NA,776622,"170128_Poo_Jan25_AqExtracts_FS_3","RPAq","BlankFlag","SNFlag, BlankFlag",NA
"176","170128_Smp_Vesicle9312_2","Vitamin B3",0.95,552103,0,"78299",-1.7,NA,NA,NA,0.84,NA,776622,"170128_Poo_Jan25_AqExtracts_FS_3","RPAq","BlankFlag","BlankFlag",NA
"177","170128_Smp_Vesicle9312_3","Vitamin B3",0.9,593558,0,"98021",-1.7,NA,NA,NA,0.84,NA,776622,"170128_Poo_Jan25_AqExtracts_FS_3","RPAq","BlankFlag","BlankFlag",NA
"178","170128_Smp_Vesicle9313_1","Vitamin B3",1.01,1356653,0,"62133",-1.4,NA,NA,NA,0.84,NA,776622,"170128_Poo_Jan25_AqExtracts_FS_3","RPAq","BlankFlag","BlankFlag",NA
"179","170128_Smp_Vesicle9313_2","Vitamin B3",0.89,692988,0,"66673",-1.6,NA,NA,NA,0.84,NA,776622,"170128_Poo_Jan25_AqExtracts_FS_3","RPAq","BlankFlag","BlankFlag",NA
"180","170128_Smp_Vesicle9313_3","Vitamin B3",0.9,951163,0,"78822",-1.6,NA,NA,NA,0.84,NA,776622,"170128_Poo_Jan25_AqExtracts_FS_3","RPAq","BlankFlag","BlankFlag",NA
"181","170128_Smp_Pro9312_A","Vitamin B5",1.14,136884,0,"47209",-2.5,NA,NA,NA,1.14,NA,6062,"170128_Poo_Jan24_AqExtracts_FS_2","RPAq",NA,"",136884
"182","170128_Smp_Pro9312_B","Vitamin B5",1.14,308807,0,"76751",-2.6,NA,NA,NA,1.14,NA,6062,"170128_Poo_Jan24_AqExtracts_FS_2","RPAq",NA,"",308807
"183","170128_Smp_Pro9312_C","Vitamin B5",1.13,340223,0,"77268",-3.4,NA,NA,NA,1.14,NA,6062,"170128_Poo_Jan24_AqExtracts_FS_2","RPAq",NA,"",340223
"184","170128_Smp_Pro9313_A","Vitamin B5",1.15,1101277,0,"246337",-2.1,NA,NA,NA,1.14,NA,6062,"170128_Poo_Jan24_AqExtracts_FS_2","RPAq",NA,"",1101277
"185","170128_Smp_Pro9313_B","Vitamin B5",1.13,2261485,0,"524657",-2.5,NA,NA,NA,1.14,NA,6062,"170128_Poo_Jan24_AqExtracts_FS_2","RPAq",NA,"",2261485
"186","170128_Smp_Pro9313_C","Vitamin B5",1.14,275746,0,"71495",-2.9,NA,NA,NA,1.14,NA,6062,"170128_Poo_Jan24_AqExtracts_FS_2","RPAq",NA,"",275746
"187","170128_Smp_Vesicle9312_1","Vitamin B5",0.07,1799342,0,"2829870",6.7,NA,"ppmFlag",NA,1.14,"RTFlag",1006706,"170128_Poo_Jan25_AqExtracts_FS_2","RPAq","BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"188","170128_Smp_Vesicle9312_2","Vitamin B5",0.07,1035507,0,"1566043",4.1,NA,"ppmFlag",NA,1.14,"RTFlag",1006706,"170128_Poo_Jan25_AqExtracts_FS_2","RPAq","BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"189","170128_Smp_Vesicle9312_3","Vitamin B5",0.07,1449240,0,"1808039",5,NA,"ppmFlag",NA,1.14,"RTFlag",1006706,"170128_Poo_Jan25_AqExtracts_FS_2","RPAq","BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"190","170128_Smp_Vesicle9313_1","Vitamin B5",0.07,1014678,0,"1570903",5,NA,"ppmFlag",NA,1.14,"RTFlag",1006706,"170128_Poo_Jan25_AqExtracts_FS_2","RPAq","BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"191","170128_Smp_Vesicle9313_2","Vitamin B5",0.07,728492,0,"1040353",6.8,NA,"ppmFlag",NA,1.14,"RTFlag",1006706,"170128_Poo_Jan25_AqExtracts_FS_2","RPAq","BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"192","170128_Smp_Vesicle9313_3","Vitamin B5",0.07,569837,0,"809310",3.8,NA,NA,NA,1.14,"RTFlag",1006706,"170128_Poo_Jan25_AqExtracts_FS_2","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"193","170128_Smp_Pro9312_A","Xanthine",1.06,260766,0,"123900",-1.1,NA,NA,NA,1.035,NA,2466,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"",260766
"194","170128_Smp_Pro9312_B","Xanthine",1.07,186928,0,"105157",-1.4,NA,NA,NA,1.035,NA,2466,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"",186928
"195","170128_Smp_Pro9312_C","Xanthine",1.06,150520,0,"80298",-1.6,NA,NA,NA,1.035,NA,2466,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"",150520
"196","170128_Smp_Pro9313_A","Xanthine",0.96,48319,0,"64986",-0.5,NA,NA,NA,1.035,NA,2466,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"",48319
"197","170128_Smp_Pro9313_B","Xanthine",1.1,231185,143327,"146345",-8.3,"SNFlag","ppmFlag",NA,1.035,NA,2466,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"SNFlag, ppmFlag, ",NA
"198","170128_Smp_Pro9313_C","Xanthine",1.09,16937,0,"10006",4.6,NA,"ppmFlag",NA,1.035,NA,2466,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq","BlankFlag","ppmFlag, BlankFlag",NA
"199","170128_Smp_Vesicle9312_1","Xanthine",0.07,102307,0,"167381",-0.9,NA,NA,NA,1.035,"RTFlag",5981,"170128_Poo_Jan25_AqExtracts_FS_1","RPAq",NA,"RTFlag, ",NA
"200","170128_Smp_Vesicle9312_2","Xanthine",0.59,26332,0,"44552",-3.7,NA,NA,NA,1.035,"RTFlag",5981,"170128_Poo_Jan25_AqExtracts_FS_1","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"201","170128_Smp_Vesicle9312_3","Xanthine",4.74,625,0,"965",-1.8,NA,NA,"areaminFlag",1.035,"RTFlag",5981,"170128_Poo_Jan25_AqExtracts_FS_1","RPAq","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"202","170128_Smp_Vesicle9313_1","Xanthine",0.6,6049,0,"16310",7,NA,"ppmFlag",NA,1.035,"RTFlag",5981,"170128_Poo_Jan25_AqExtracts_FS_1","RPAq","BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"203","170128_Smp_Vesicle9313_2","Xanthine",0.6,8380,0,"6624",3.7,NA,NA,NA,1.035,"RTFlag",5981,"170128_Poo_Jan25_AqExtracts_FS_1","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"204","170128_Smp_Vesicle9313_3","Xanthine",0.77,7789,0,"12639",-4,NA,NA,NA,1.035,"RTFlag",5981,"170128_Poo_Jan25_AqExtracts_FS_1","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"205","170128_Smp_Pro9312_A","Thiamine monophosphate",0.73,47793,0,"50725",-3.4,NA,NA,NA,0.7,NA,0,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"",47793
"206","170128_Smp_Pro9312_B","Thiamine monophosphate",0.74,114533,0,"86501",-3.4,NA,NA,NA,0.7,NA,0,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"",114533
"207","170128_Smp_Pro9312_C","Thiamine monophosphate",0.71,83587,0,"36305",-4.3,NA,"ppmFlag",NA,0.7,NA,0,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"ppmFlag, ",NA
"208","170128_Smp_Pro9313_A","Thiamine monophosphate",0.72,107921,0,"64487",-3.5,NA,NA,NA,0.7,NA,0,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"",107921
"209","170128_Smp_Pro9313_B","Thiamine monophosphate",0.72,36153,0,"51880",-2.1,NA,NA,NA,0.7,NA,0,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"",36153
"210","170128_Smp_Pro9313_C","Thiamine monophosphate",0.72,74198,0,"41123",-2.7,NA,NA,NA,0.7,NA,0,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"",74198
"211","170128_Smp_Vesicle9312_1","Thiamine monophosphate",7.23,667,0,"1211",8.7,NA,"ppmFlag","areaminFlag",0.7,"RTFlag",3755,"170128_Poo_Jan25_AqExtracts_FS_2","RPAq","BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"212","170128_Smp_Vesicle9312_2","Thiamine monophosphate",5.78,651,0,"1346",-2.4,NA,NA,"areaminFlag",0.7,"RTFlag",3755,"170128_Poo_Jan25_AqExtracts_FS_2","RPAq","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"213","170128_Smp_Vesicle9312_3","Thiamine monophosphate",3.29,1152,0,"2743",-4.8,NA,"ppmFlag","areaminFlag",0.7,"RTFlag",3755,"170128_Poo_Jan25_AqExtracts_FS_2","RPAq","BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"214","170128_Smp_Vesicle9313_1","Thiamine monophosphate",NA,NA,NA,"#N/A",NA,NA,NA,NA,0.7,NA,3755,"170128_Poo_Jan25_AqExtracts_FS_2","RPAq",NA,"",NA
"215","170128_Smp_Vesicle9313_2","Thiamine monophosphate",3.82,1294,0,"2080",-4.1,NA,"ppmFlag","areaminFlag",0.7,"RTFlag",3755,"170128_Poo_Jan25_AqExtracts_FS_2","RPAq","BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"216","170128_Smp_Vesicle9313_3","Thiamine monophosphate",NA,NA,NA,"#N/A",NA,NA,NA,NA,0.7,NA,3755,"170128_Poo_Jan25_AqExtracts_FS_2","RPAq",NA,"",NA
"217","170128_Smp_Pro9312_A","thiamine pyrophosphate",0.76,300420,0,"84825",8.5,NA,"ppmFlag",NA,0.865,NA,0,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"ppmFlag, ",NA
"218","170128_Smp_Pro9312_B","thiamine pyrophosphate",0.76,353476,0,"108795",10,NA,"ppmFlag",NA,0.865,NA,0,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"ppmFlag, ",NA
"219","170128_Smp_Pro9312_C","thiamine pyrophosphate",0.75,353967,0,"111966",9.5,NA,"ppmFlag",NA,0.865,NA,0,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"ppmFlag, ",NA
"220","170128_Smp_Pro9313_A","thiamine pyrophosphate",0.74,1168920,0,"287627",8.9,NA,"ppmFlag",NA,0.865,NA,0,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"ppmFlag, ",NA
"221","170128_Smp_Pro9313_B","thiamine pyrophosphate",0.74,2866511,0,"813301",9.5,NA,"ppmFlag",NA,0.865,NA,0,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"ppmFlag, ",NA
"222","170128_Smp_Pro9313_C","thiamine pyrophosphate",0.75,419120,0,"107674",9.8,NA,"ppmFlag",NA,0.865,NA,0,"170128_Poo_Jan24_AqExtracts_FS_1","RPAq",NA,"ppmFlag, ",NA
"223","170128_Smp_Vesicle9312_1","thiamine pyrophosphate",0.02,3513,0,"8798",-0.2,NA,NA,"areaminFlag",0.865,"RTFlag",11889,"170128_Poo_Jan25_AqExtracts_FS_2","RPAq","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"224","170128_Smp_Vesicle9312_2","thiamine pyrophosphate",3.38,1420,0,"2826",2.7,NA,NA,"areaminFlag",0.865,"RTFlag",11889,"170128_Poo_Jan25_AqExtracts_FS_2","RPAq","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"225","170128_Smp_Vesicle9312_3","thiamine pyrophosphate",2.04,1847,0,"2924",4.1,NA,"ppmFlag","areaminFlag",0.865,"RTFlag",11889,"170128_Poo_Jan25_AqExtracts_FS_2","RPAq","BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"226","170128_Smp_Vesicle9313_1","thiamine pyrophosphate",1.84,1159,0,"2070",-1.1,NA,NA,"areaminFlag",0.865,"RTFlag",11889,"170128_Poo_Jan25_AqExtracts_FS_2","RPAq","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"227","170128_Smp_Vesicle9313_2","thiamine pyrophosphate",NA,NA,NA,"#N/A",NA,NA,NA,NA,0.865,NA,11889,"170128_Poo_Jan25_AqExtracts_FS_2","RPAq",NA,"",NA
"228","170128_Smp_Vesicle9313_3","thiamine pyrophosphate",6.39,603,0,"1112",-4.5,NA,"ppmFlag","areaminFlag",0.865,"RTFlag",11889,"170128_Poo_Jan25_AqExtracts_FS_2","RPAq","BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"229","170128_Smp_Pro9312_A","Indole 3 Acetic Acid, D5",5.01,2273556,15020,"425974",-0.2,NA,NA,NA,6.185,"RTFlag",1921750,"170128_Poo_Jan24_AqExtracts_FS_2","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"230","170128_Smp_Pro9312_B","Indole 3 Acetic Acid, D5",5,2190039,10752,"433218",-0.1,NA,NA,NA,6.185,"RTFlag",1921750,"170128_Poo_Jan24_AqExtracts_FS_2","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"231","170128_Smp_Pro9312_C","Indole 3 Acetic Acid, D5",4.99,2535362,0,"508079",-0.3,NA,NA,NA,6.185,"RTFlag",1921750,"170128_Poo_Jan24_AqExtracts_FS_2","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"232","170128_Smp_Pro9313_A","Indole 3 Acetic Acid, D5",5,2106295,0,"436316",0.2,NA,NA,NA,6.185,"RTFlag",1921750,"170128_Poo_Jan24_AqExtracts_FS_2","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"233","170128_Smp_Pro9313_B","Indole 3 Acetic Acid, D5",5,8974682,0,"1864599",-0.1,NA,NA,NA,6.185,"RTFlag",1921750,"170128_Poo_Jan24_AqExtracts_FS_2","RPAq","BlankFlag","RTFlag, BlankFlag",NA
"234","170128_Smp_Pro9313_C","Indole 3 Acetic Acid, D5",5,2180125,0,"414551",-0.5,NA,NA,NA,6.185,"RTFlag",1921750,"170128_Poo_Jan24_AqExtracts_FS_2","RPAq","BlankFlag","RTFlag, BlankFlag",NA
