Hello! Welcome to the world of QE Quality Control! Minimum area for a real peak: 40000. RT flexibility: 1. Blank can be this fraction of a sample: 10. S/N ratio: 5. Parts per million flexibility: 6. Processed on: 2020-09-04 12:28:36. 
"","Replicate.Name","Precursor.Ion.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","SNFlag","ppmFlag","areaminFlag","RT_ref","RTFlag","Blank.Area","Poo.Name","Fraction","BlankFlag","Flags","QC_area"
"120","170124_Smp_Vesicle9313_3","Chitobiose",7.35,9313,0,"9276",0.1,NA,NA,"areaminFlag",10.19,"RTFlag",79159,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"121","170124_Smp_Pro9312_A","Cystine",12.75,219482,0,"34867",-2.4,NA,NA,NA,12.375,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",219482
"122","170124_Smp_Pro9312_B","Cystine",12.72,635045,0,"65541",-4.6,NA,NA,NA,12.375,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",635045
"123","170124_Smp_Pro9312_C","Cystine",12.77,94356,0,"21492",-3.1,NA,NA,NA,12.375,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",94356
"124","170124_Smp_Pro9313_A","Cystine",12.8,17306,0,"9899",-3.8,NA,NA,"areaminFlag",12.375,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"areaminFlag, ",NA
"125","170124_Smp_Pro9313_B","Cystine",12.75,12519,0,"11333",-0.7,NA,NA,"areaminFlag",12.375,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"areaminFlag, ",NA
"126","170124_Smp_Pro9313_C","Cystine",9.99,172574,0,"33977",8.7,NA,"ppmFlag",NA,12.375,"RTFlag",0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"ppmFlag, RTFlag, ",NA
"127","170124_Smp_Vesicle9312_1","Cystine",10.45,934414,6568,"71364",8.9,NA,"ppmFlag",NA,12.375,"RTFlag",590515,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"128","170124_Smp_Vesicle9312_2","Cystine",10.51,523079,0,"85421",9,NA,"ppmFlag",NA,12.375,"RTFlag",590515,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"129","170124_Smp_Vesicle9312_3","Cystine",10.23,782609,0,"67405",9.2,NA,"ppmFlag",NA,12.375,"RTFlag",590515,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"130","170124_Smp_Vesicle9313_1","Cystine",10.41,511496,0,"58966",9.1,NA,"ppmFlag",NA,12.375,"RTFlag",590515,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"131","170124_Smp_Vesicle9313_2","Cystine",10.26,1135830,0,"65399",9.9,NA,"ppmFlag",NA,12.375,"RTFlag",590515,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"132","170124_Smp_Vesicle9313_3","Cystine",10.4,770842,0,"66602",8.5,NA,"ppmFlag",NA,12.375,"RTFlag",590515,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"133","170124_Smp_Pro9312_A","Cytidine",8.44,11998732,0,"859044",-2.1,NA,NA,NA,8.46,NA,8028,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",11998732
"134","170124_Smp_Pro9312_B","Cytidine",8.48,17283712,0,"1155502",-2.2,NA,NA,NA,8.46,NA,8028,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",17283712
"135","170124_Smp_Pro9312_C","Cytidine",8.47,8585258,0,"653105",-2.2,NA,NA,NA,8.46,NA,8028,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",8585258
"136","170124_Smp_Pro9313_A","Cytidine",8.47,6876172,0,"556458",-1.9,NA,NA,NA,8.46,NA,8028,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",6876172
"137","170124_Smp_Pro9313_B","Cytidine",8.45,5838999,0,"448526",-2.1,NA,NA,NA,8.46,NA,8028,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",5838999
"138","170124_Smp_Pro9313_C","Cytidine",8.45,1589076,0,"109726",-2.2,NA,NA,NA,8.46,NA,8028,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",1589076
"139","170124_Smp_Vesicle9312_1","Cytidine",8.5,7914,0,"8394",0,NA,NA,"areaminFlag",8.46,NA,7553,NA,"HILIC","BlankFlag","areaminFlag, BlankFlag",NA
"140","170124_Smp_Vesicle9312_2","Cytidine",1.32,18727,0,"4104",5,NA,NA,"areaminFlag",8.46,"RTFlag",7553,NA,"HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"141","170124_Smp_Vesicle9312_3","Cytidine",5.94,5601,0,"4956",1.8,NA,NA,"areaminFlag",8.46,"RTFlag",7553,NA,"HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"142","170124_Smp_Vesicle9313_1","Cytidine",3.18,9874,0,"6090",1.7,NA,NA,"areaminFlag",8.46,"RTFlag",7553,NA,"HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"143","170124_Smp_Vesicle9313_2","Cytidine",5.96,4973,0,"5134",8.8,NA,"ppmFlag","areaminFlag",8.46,"RTFlag",7553,NA,"HILIC","BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"144","170124_Smp_Vesicle9313_3","Cytidine",3.02,11793,0,"5532",0.3,NA,NA,"areaminFlag",8.46,"RTFlag",7553,NA,"HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"145","170124_Smp_Pro9312_A","Cytosine",7.34,146808448,8775783,"9763204",-1.6,NA,NA,NA,7.335,NA,968347,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"",146808448
"146","170124_Smp_Pro9312_B","Cytosine",7.35,193161744,10577330,"12782169",-1.9,NA,NA,NA,7.335,NA,968347,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"",193161744
"147","170124_Smp_Pro9312_C","Cytosine",7.35,136183136,7206337,"9057345",-2,NA,NA,NA,7.335,NA,968347,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"",136183136
"148","170124_Smp_Pro9313_A","Cytosine",7.09,278642912,47346,"14130220",-1.8,NA,NA,NA,7.335,NA,968347,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"",278642912
"149","170124_Smp_Pro9313_B","Cytosine",7.1,67493656,0,"2495361",-1.5,NA,NA,NA,7.335,NA,968347,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"",67493656
"150","170124_Smp_Pro9313_C","Cytosine",7.35,62927048,0,"2166283",-1.6,NA,NA,NA,7.335,NA,968347,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"",62927048
"151","170124_Smp_Vesicle9312_1","Cytosine",7.32,765569,2304050,"91802",-1.9,"SNFlag",NA,NA,7.335,NA,1026077,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"152","170124_Smp_Vesicle9312_2","Cytosine",7.37,543879,2111140,"55736",-1.9,"SNFlag",NA,NA,7.335,NA,1026077,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"153","170124_Smp_Vesicle9312_3","Cytosine",7.35,351237,1341329,"69961",-1.4,"SNFlag",NA,NA,7.335,NA,1026077,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"154","170124_Smp_Vesicle9313_1","Cytosine",7.43,475627,1709216,"64794",-1.5,"SNFlag",NA,NA,7.335,NA,1026077,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"155","170124_Smp_Vesicle9313_2","Cytosine",7.38,232519,1592575,"40277",-1.4,"SNFlag",NA,NA,7.335,NA,1026077,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"156","170124_Smp_Vesicle9313_3","Cytosine",7.34,268846,1075673,"57997",-1.6,"SNFlag",NA,NA,7.335,NA,1026077,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"157","170124_Smp_Pro9312_A","Glucosylglycerol",10.45,489690,0,"56374",-2.2,NA,NA,NA,10.2675,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",489690
"158","170124_Smp_Pro9312_B","Glucosylglycerol",10.44,725189,0,"82785",-2.3,NA,NA,NA,10.2675,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",725189
"159","170124_Smp_Pro9312_C","Glucosylglycerol",10.45,709975,0,"89218",-2,NA,NA,NA,10.2675,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",709975
"160","170124_Smp_Pro9313_A","Glucosylglycerol",10.45,23413816,43571,"2200258",-2.4,NA,NA,NA,10.2675,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",23413816
"161","170124_Smp_Pro9313_B","Glucosylglycerol",10.44,12155849,0,"1313536",-2.5,NA,NA,NA,10.2675,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",12155849
"162","170124_Smp_Pro9313_C","Glucosylglycerol",10.47,5258613,0,"488274",-2.4,NA,NA,NA,10.2675,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",5258613
"163","170124_Smp_Vesicle9312_1","Glucosylglycerol",17.79,23605,0,"20999",0.5,NA,NA,"areaminFlag",10.2675,"RTFlag",76192,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"164","170124_Smp_Vesicle9312_2","Glucosylglycerol",21.62,7237,0,"5726",1.7,NA,NA,"areaminFlag",10.2675,"RTFlag",76192,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"165","170124_Smp_Vesicle9312_3","Glucosylglycerol",NA,NA,NA,"#N/A",NA,NA,NA,NA,10.2675,NA,76192,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC",NA,"",NA
"166","170124_Smp_Vesicle9313_1","Glucosylglycerol",18.01,10738,0,"7458",0.5,NA,NA,"areaminFlag",10.2675,"RTFlag",76192,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"167","170124_Smp_Vesicle9313_2","Glucosylglycerol",NA,NA,NA,"#N/A",NA,NA,NA,NA,10.2675,NA,76192,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC",NA,"",NA
"168","170124_Smp_Vesicle9313_3","Glucosylglycerol",17.6,10443,0,"6137",2.1,NA,NA,"areaminFlag",10.2675,"RTFlag",76192,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"169","170124_Smp_Pro9312_A","Glutamic acid",12.03,6418315264,41713024,"492484928",-4.8,NA,NA,NA,11.705,NA,2380,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",6418315264
"170","170124_Smp_Pro9312_B","Glutamic acid",12.02,6803841536,49623928,"488744704",-4.9,NA,NA,NA,11.705,NA,2380,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",6803841536
"171","170124_Smp_Pro9312_C","Glutamic acid",12.03,6855083520,52425108,"483692640",-5,NA,NA,NA,11.705,NA,2380,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",6855083520
"172","170124_Smp_Pro9313_A","Glutamic acid",12.06,4658907648,32783638,"340127360",-4.5,NA,NA,NA,11.705,NA,2380,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",4658907648
"173","170124_Smp_Pro9313_B","Glutamic acid",12.03,3352148224,23478392,"254539392",-4.5,NA,NA,NA,11.705,NA,2380,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",3352148224
"174","170124_Smp_Pro9313_C","Glutamic acid",12.03,1366516736,19379732,"115237016",-4.3,NA,NA,NA,11.705,NA,2380,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",1366516736
"175","170124_Smp_Vesicle9312_1","Glutamic acid",11.95,468041,0,"57197",-5,NA,NA,NA,11.705,NA,338300,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"176","170124_Smp_Vesicle9312_2","Glutamic acid",11.94,752178,0,"100780",-4.7,NA,NA,NA,11.705,NA,338300,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"177","170124_Smp_Vesicle9312_3","Glutamic acid",11.89,703473,0,"85444",-4.9,NA,NA,NA,11.705,NA,338300,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"178","170124_Smp_Vesicle9313_1","Glutamic acid",11.94,224800,0,"32509",-4.9,NA,NA,NA,11.705,NA,338300,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"179","170124_Smp_Vesicle9313_2","Glutamic acid",11.86,168943,0,"26894",-4.6,NA,NA,NA,11.705,NA,338300,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"180","170124_Smp_Vesicle9313_3","Glutamic acid",11.92,159699,0,"28002",-4.3,NA,NA,NA,11.705,NA,338300,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"181","170124_Smp_Pro9312_A","Glutamine",11.5,36733416,483249,"3643645",-3.6,NA,NA,NA,11.2225,NA,50533,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",36733416
"182","170124_Smp_Pro9312_B","Glutamine",11.48,16238519,187525,"1481187",-3.5,NA,NA,NA,11.2225,NA,50533,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",16238519
"183","170124_Smp_Pro9312_C","Glutamine",11.48,59846340,592310,"5350294",-3.8,NA,NA,NA,11.2225,NA,50533,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",59846340
"184","170124_Smp_Pro9313_A","Glutamine",11.48,3564575744,35850332,"300151520",-4.2,NA,NA,NA,11.2225,NA,50533,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",3564575744
"185","170124_Smp_Pro9313_B","Glutamine",11.49,1890735360,11320296,"169862672",-4.3,NA,NA,NA,11.2225,NA,50533,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",1890735360
"186","170124_Smp_Pro9313_C","Glutamine",11.48,1141505152,16138936,"105891432",-4.2,NA,NA,NA,11.2225,NA,50533,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",1141505152
"187","170124_Smp_Vesicle9312_1","Glutamine",11.39,242850,0,"21650",-3.9,NA,NA,NA,11.2225,NA,258087,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","BlankFlag",NA
"188","170124_Smp_Vesicle9312_2","Glutamine",11.37,372619,0,"41843",-4.2,NA,NA,NA,11.2225,NA,258087,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","BlankFlag",NA
"189","170124_Smp_Vesicle9312_3","Glutamine",11.37,416773,0,"43290",-3.6,NA,NA,NA,11.2225,NA,258087,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","BlankFlag",NA
"190","170124_Smp_Vesicle9313_1","Glutamine",11.37,265503,0,"34963",-4.2,NA,NA,NA,11.2225,NA,258087,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","BlankFlag",NA
"191","170124_Smp_Vesicle9313_2","Glutamine",11.39,125327,0,"17696",-4,NA,NA,NA,11.2225,NA,258087,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","BlankFlag",NA
"192","170124_Smp_Vesicle9313_3","Glutamine",11.32,197031,0,"26121",-3.9,NA,NA,NA,11.2225,NA,258087,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","BlankFlag",NA
"193","170124_Smp_Pro9312_A","Glutathione",12.02,4191560,0,"380594",-1.8,NA,NA,NA,11.67,NA,7631,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"",4191560
"194","170124_Smp_Pro9312_B","Glutathione",12.03,3182999,0,"250448",-1.7,NA,NA,NA,11.67,NA,7631,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"",3182999
"195","170124_Smp_Pro9312_C","Glutathione",12.02,4417467,0,"362078",-2.1,NA,NA,NA,11.67,NA,7631,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"",4417467
"196","170124_Smp_Pro9313_A","Glutathione",15.19,4996522,0,"510723",-1.6,NA,NA,NA,11.67,"RTFlag",7631,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC",NA,"RTFlag, ",NA
"197","170124_Smp_Pro9313_B","Glutathione",12.17,20757,0,"11201",-1.2,NA,NA,"areaminFlag",11.67,NA,7631,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","areaminFlag, BlankFlag",NA
"198","170124_Smp_Pro9313_C","Glutathione",12.14,9129,0,"5969",-1.5,NA,NA,"areaminFlag",11.67,NA,7631,"170124_Poo_Jan24_AqExtracts_FS_3","HILIC","BlankFlag","areaminFlag, BlankFlag",NA
"199","170124_Smp_Vesicle9312_1","Glutathione",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.67,NA,187126,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"200","170124_Smp_Vesicle9312_2","Glutathione",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.67,NA,187126,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"201","170124_Smp_Vesicle9312_3","Glutathione",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.67,NA,187126,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"202","170124_Smp_Vesicle9313_1","Glutathione",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.67,NA,187126,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"203","170124_Smp_Vesicle9313_2","Glutathione",11.91,7082,0,"4363",0.5,NA,NA,"areaminFlag",11.67,NA,187126,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","areaminFlag, BlankFlag",NA
"204","170124_Smp_Vesicle9313_3","Glutathione",15.06,6760,0,"4060",-2.4,NA,NA,"areaminFlag",11.67,"RTFlag",187126,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"205","170124_Smp_Pro9312_A","Glutathione Disulfide",16.93,98724696,0,"645438",-0.4,NA,NA,NA,16.4425,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",98724696
"206","170124_Smp_Pro9312_B","Glutathione Disulfide",16.57,121054136,0,"798739",-0.5,NA,NA,NA,16.4425,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",121054136
"207","170124_Smp_Pro9312_C","Glutathione Disulfide",16.46,123397984,0,"797787",-0.6,NA,NA,NA,16.4425,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",123397984
"208","170124_Smp_Pro9313_A","Glutathione Disulfide",16.27,99664768,0,"599702",-0.4,NA,NA,NA,16.4425,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",99664768
"209","170124_Smp_Pro9313_B","Glutathione Disulfide",17.21,59182920,0,"385375",-0.4,NA,NA,NA,16.4425,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",59182920
"210","170124_Smp_Pro9313_C","Glutathione Disulfide",18.36,25661388,0,"181415",-0.9,NA,NA,NA,16.4425,"RTFlag",0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"RTFlag, ",NA
"211","170124_Smp_Vesicle9312_1","Glutathione Disulfide",NA,NA,NA,"#N/A",NA,NA,NA,NA,16.4425,NA,608222,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"212","170124_Smp_Vesicle9312_2","Glutathione Disulfide",NA,NA,NA,"#N/A",NA,NA,NA,NA,16.4425,NA,608222,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"213","170124_Smp_Vesicle9312_3","Glutathione Disulfide",NA,NA,NA,"#N/A",NA,NA,NA,NA,16.4425,NA,608222,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"214","170124_Smp_Vesicle9313_1","Glutathione Disulfide",14.62,11344,0,"9970",-0.3,NA,NA,"areaminFlag",16.4425,"RTFlag",608222,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"215","170124_Smp_Vesicle9313_2","Glutathione Disulfide",14.5,7375,0,"4990",-1.7,NA,NA,"areaminFlag",16.4425,"RTFlag",608222,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"216","170124_Smp_Vesicle9313_3","Glutathione Disulfide",14.54,14731,0,"8246",-1.6,NA,NA,"areaminFlag",16.4425,"RTFlag",608222,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"217","170124_Smp_Pro9312_A","Guanine",8.64,84959608,1380780,"7972412",-3.5,NA,NA,NA,8.615,NA,309016,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",84959608
"218","170124_Smp_Pro9312_B","Guanine",8.64,161178208,3523974,"15156781",-3.8,NA,NA,NA,8.615,NA,309016,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",161178208
"219","170124_Smp_Pro9312_C","Guanine",8.62,106662088,1161786,"10046134",-3.7,NA,NA,NA,8.615,NA,309016,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",106662088
"220","170124_Smp_Pro9313_A","Guanine",8.62,10586124,0,"968153",-3.3,NA,NA,NA,8.615,NA,309016,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",10586124
"221","170124_Smp_Pro9313_B","Guanine",8.62,11274961,87123,"991066",-3.4,NA,NA,NA,8.615,NA,309016,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",11274961
"222","170124_Smp_Pro9313_C","Guanine",8.61,11128318,0,"980159",-3.7,NA,NA,NA,8.615,NA,309016,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",11128318
"223","170124_Smp_Vesicle9312_1","Guanine",8.62,905457,13629,"71648",-3.6,NA,NA,NA,8.615,NA,937631,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","BlankFlag",NA
"224","170124_Smp_Vesicle9312_2","Guanine",8.55,802130,0,"53455",-3.5,NA,NA,NA,8.615,NA,937631,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","BlankFlag",NA
"225","170124_Smp_Vesicle9312_3","Guanine",8.64,592496,0,"36199",-2.6,NA,NA,NA,8.615,NA,937631,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","BlankFlag",NA
"226","170124_Smp_Vesicle9313_1","Guanine",8.59,607973,0,"40626",-3.3,NA,NA,NA,8.615,NA,937631,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","BlankFlag",NA
"227","170124_Smp_Vesicle9313_2","Guanine",8.56,257052,0,"33636",-2.9,NA,NA,NA,8.615,NA,937631,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","BlankFlag",NA
"228","170124_Smp_Vesicle9313_3","Guanine",8.59,692749,0,"39257",-3.3,NA,NA,NA,8.615,NA,937631,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","BlankFlag",NA
"229","170124_Smp_Pro9312_A","Guanosine",9.33,7913011,0,"620188",-2.4,NA,NA,NA,9.315,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",7913011
"230","170124_Smp_Pro9312_B","Guanosine",9.38,12911293,0,"1016524",-2.3,NA,NA,NA,9.315,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",12911293
"231","170124_Smp_Pro9312_C","Guanosine",9.36,4965681,0,"395428",-2.4,NA,NA,NA,9.315,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",4965681
"232","170124_Smp_Pro9313_A","Guanosine",9.36,252491,0,"34514",-2.2,NA,NA,NA,9.315,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",252491
"233","170124_Smp_Pro9313_B","Guanosine",9.37,700482,0,"100900",-2.1,NA,NA,NA,9.315,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",700482
"234","170124_Smp_Pro9313_C","Guanosine",9.34,152327,0,"31544",-1.9,NA,NA,NA,9.315,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",152327
"235","170124_Smp_Vesicle9312_1","Guanosine",NA,NA,NA,"#N/A",NA,NA,NA,NA,9.315,NA,5311,NA,"HILIC",NA,"",NA
"236","170124_Smp_Vesicle9312_2","Guanosine",NA,NA,NA,"#N/A",NA,NA,NA,NA,9.315,NA,5311,NA,"HILIC",NA,"",NA
"237","170124_Smp_Vesicle9312_3","Guanosine",2.12,8038,0,"7564",-0.7,NA,NA,"areaminFlag",9.315,"RTFlag",5311,NA,"HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"238","170124_Smp_Vesicle9313_1","Guanosine",12.74,7506,0,"5222",8.8,NA,"ppmFlag","areaminFlag",9.315,"RTFlag",5311,NA,"HILIC","BlankFlag","ppmFlag, areaminFlag, RTFlag, BlankFlag",NA
"239","170124_Smp_Vesicle9313_2","Guanosine",NA,NA,NA,"#N/A",NA,NA,NA,NA,9.315,NA,5311,NA,"HILIC",NA,"",NA
"240","170124_Smp_Vesicle9313_3","Guanosine",0.77,4945,0,"4309",-0.6,NA,NA,"areaminFlag",9.315,"RTFlag",5311,NA,"HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"241","170124_Smp_Pro9312_A","Histidine",11.18,48839020,3668710,"3487971",-3.1,NA,NA,NA,10.8475,NA,179869,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",48839020
"242","170124_Smp_Pro9312_B","Histidine",11.2,56714196,4007485,"4175936",-3.1,NA,NA,NA,10.8475,NA,179869,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",56714196
"243","170124_Smp_Pro9312_C","Histidine",11.22,51944232,3410937,"3768561",-3.1,NA,NA,NA,10.8475,NA,179869,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",51944232
"244","170124_Smp_Pro9313_A","Histidine",11.42,37219192,6369790,"1397004",-2.6,NA,NA,NA,10.8475,NA,179869,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",37219192
